order_id,customer_id,order_date,category,order_value_zar,points_redeemed,order_status,checkout_error
O0040085,C000753,2026-06-03,Home,4138.10,0,Returned,
O0040086,C003245,2026-01-17,Beauty,271.92,0,Delivered,
O0040087,C010559,2026-03-07,Electronics,755.99,0,Delivered,
O0040088,C002732,2026-02-25,Electronics,1724.70,0,Returned,
O0040089,C001424,2026-03-01,Fashion,3695.41,0,Returned,
O0040090,C000118,2026-02-24,Home,463.23,0,Returned,
O0040091,C001716,2026-05-15,Home,3038.75,1695,Delivered,
O0040092,C000479,2026-06-13,Grocery,3369.32,0,Returned,
O0040093,C000850,2026-01-12,Grocery,2176.08,0,Delivered,
O0040094,C011761,2026-03-14,Grocery,1351.71,397,Delivered,
O0040095,C003480,2026-07-18,Fashion,2768.37,1674,Delivered,
O0040096,C011838,2026-05-02,Home,593.11,0,Delivered,
O0040097,C004329,2026-04-06,Electronics,3320.25,0,Delivered,
O0040098,C011306,2026-02-21,Grocery,1464.75,0,Delivered,
O0040099,C002440,2026-07-18,Home,1862.54,0,Delivered,
O0040100,C004746,2026-05-19,Electronics,2797.67,0,Returned,
O0040101,C005527,2026-05-26,Beauty,494.26,0,Delivered,
O0040102,C000501,2026-02-19,Beauty,494.50,0,Delivered,
O0040103,C006494,2026-03-05,Electronics,2523.85,0,Returned,
O0040104,C001740,2026-05-04,Fashion,2726.18,0,Delivered,
O0040105,C006400,2026-04-26,Fashion,2937.27,0,Delivered,
O0040106,C000780,2026-01-21,Fashion,613.50,659,Returned,
O0040107,C004706,2026-07-17,Grocery,864.58,0,Delivered,
O0040108,C004780,2026-03-17,Home,1876.77,0,Delivered,
O0040109,C002784,2026-06-21,Electronics,3287.41,0,Delivered,
O0040110,C003844,2026-03-22,Beauty,3038.85,1610,Returned,
O0040111,C010036,2026-02-01,Grocery,3131.58,0,Returned,
O0040112,C011333,2026-01-13,Beauty,1350.33,0,Delivered,
O0040113,C002628,2026-03-02,Beauty,2465.54,0,Delivered,
O0040114,C000745,2026-02-22,Fashion,3354.68,0,Delivered,
O0040115,C000784,2026-03-11,Home,2700.68,0,Delivered,
O0040116,C000414,2026-04-24,Electronics,1904.22,1080,Delivered,
O0040117,C004917,2026-07-16,Beauty,3499.66,1529,Delivered,
O0040118,C007993,2026-02-02,Home,1750.72,0,Delivered,
O0040119,C008790,2026-01-18,Fashion,1558.45,487,Delivered,
O0040120,C006827,2026-02-05,Beauty,3810.77,0,Delivered,
O0040121,C006549,2026-04-03,Beauty,2645.33,0,Returned,
O0040122,C008259,2026-03-20,Grocery,417.89,0,Delivered,
O0040123,C002607,2026-03-04,Fashion,1349.17,0,Delivered,
O0040124,C011563,2026-03-11,Grocery,1478.96,0,Delivered,
O0040125,C008973,2026-06-06,Fashion,4177.01,0,Delivered,
O0040126,C001869,2026-03-14,Grocery,2766.16,1063,Failed,loyalty_redemption_timeout
O0040127,C006138,2026-01-23,Grocery,2017.50,1079,Delivered,
O0040128,C005485,2026-02-14,Electronics,1982.73,0,Delivered,
O0040129,C009227,2026-01-15,Home,416.98,0,Delivered,
O0040130,C010634,2026-02-17,Home,1143.49,0,Delivered,
O0040131,C006882,2026-06-16,Grocery,4153.09,0,Delivered,
O0040132,C010675,2026-05-07,Grocery,4377.10,0,Delivered,
O0040133,C008637,2026-06-07,Beauty,4235.82,0,Returned,
O0040134,C004963,2026-04-19,Fashion,1223.31,0,Delivered,
O0040135,C004676,2026-02-13,Beauty,2078.73,0,Delivered,
O0040136,C010282,2026-05-07,Beauty,2406.30,0,Delivered,
O0040137,C000083,2026-02-16,Home,2784.21,0,Delivered,
O0040138,C005580,2026-04-20,Home,3206.14,0,Delivered,
O0040139,C011788,2026-06-20,Electronics,3118.79,0,Delivered,
O0040140,C008704,2026-01-09,Electronics,2378.90,0,Returned,
O0040141,C002205,2026-05-14,Home,4000.04,0,Delivered,
O0040142,C003506,2026-03-26,Home,1824.95,0,Delivered,
O0040143,C005022,2026-02-03,Grocery,3142.11,0,Returned,
O0040144,C004775,2026-06-22,Electronics,1770.46,1312,Delivered,
O0040145,C006242,2026-07-06,Grocery,3113.69,1382,Returned,
O0040146,C003865,2026-02-07,Electronics,4335.53,0,Delivered,
O0040147,C008254,2026-04-16,Electronics,3421.80,1735,Delivered,
O0040148,C000486,2026-06-19,Electronics,3735.72,0,Returned,
O0040149,C007657,2026-04-25,Beauty,292.03,0,Delivered,
O0040150,C004239,2026-06-05,Beauty,4139.93,0,Delivered,
O0040151,C007502,2026-04-08,Home,2204.48,0,Delivered,
O0040152,C000121,2026-04-13,Fashion,2402.27,194,Failed,loyalty_redemption_timeout
O0040153,C005671,2026-02-12,Beauty,3339.59,0,Delivered,
O0040154,C005388,2026-01-08,Fashion,2819.57,0,Delivered,
O0040155,C002782,2026-06-08,Fashion,2104.70,0,Delivered,
O0040156,C010891,2026-03-11,Grocery,576.35,0,Delivered,
O0040157,C005621,2026-05-15,Grocery,2701.05,0,Delivered,
O0040158,C008054,2026-01-13,Home,3204.54,0,Delivered,
O0040159,C004981,2026-01-06,Electronics,1283.77,0,Delivered,
O0040160,C011548,2026-07-13,Beauty,1081.52,0,Returned,
O0040161,C005102,2026-06-15,Fashion,644.07,0,Delivered,
O0040162,C007806,2026-06-15,Electronics,1046.60,0,Delivered,
O0040163,C007047,2026-04-21,Grocery,3233.77,0,Delivered,
O0040164,C006402,2026-03-16,Electronics,3543.26,0,Delivered,
O0040165,C008726,2026-06-24,Home,3725.81,0,Returned,
O0040166,C005233,2026-03-23,Fashion,2877.66,0,Returned,
O0040167,C005808,2026-02-20,Grocery,750.76,0,Delivered,
O0040168,C000225,2026-04-15,Fashion,1708.93,0,Delivered,
O0040169,C001087,2026-01-13,Beauty,3943.67,0,Delivered,
O0040170,C007469,2026-06-26,Fashion,1703.98,0,Delivered,
O0040171,C002808,2026-07-12,Home,218.93,419,Delivered,
O0040172,C010722,2026-03-09,Home,3284.28,0,Delivered,
O0040173,C010791,2026-06-16,Electronics,1205.67,1828,Delivered,
O0040174,C003424,2026-05-16,Electronics,505.43,0,Returned,
O0040175,C006111,2026-02-13,Electronics,590.52,0,Delivered,
O0040176,C008461,2026-07-01,Grocery,4157.47,1125,Delivered,
O0040177,C011111,2026-03-13,Grocery,1833.69,0,Delivered,
O0040178,C007448,2026-02-20,Fashion,3813.92,0,Returned,
O0040179,C000331,2026-04-02,Beauty,3057.65,0,Delivered,
O0040180,C007740,2026-02-05,Electronics,3614.79,0,Returned,
O0040181,C011938,2026-05-01,Beauty,1646.47,0,Delivered,
O0040182,C003325,2026-03-23,Fashion,4068.90,0,Delivered,
O0040183,C007735,2026-01-25,Beauty,1993.85,0,Delivered,
O0040184,C000129,2026-06-02,Fashion,1062.31,0,Returned,
O0040185,C001699,2026-07-08,Grocery,1406.39,0,Returned,
O0040186,C011199,2026-05-21,Home,4214.62,0,Delivered,
O0040187,C002411,2026-04-15,Electronics,4130.13,0,Returned,
O0040188,C003755,2026-05-06,Grocery,1674.21,0,Delivered,
O0040189,C004311,2026-05-15,Electronics,766.86,0,Delivered,
O0040190,C003152,2026-03-25,Electronics,580.79,1218,Returned,
O0040191,C001062,2026-07-14,Home,1885.16,0,Delivered,
O0040192,C010026,2026-01-07,Grocery,4227.80,0,Delivered,
O0040193,C006122,2026-02-11,Grocery,2593.93,0,Delivered,
O0040194,C000497,2026-02-09,Fashion,2457.07,1238,Returned,
O0040195,C003821,2026-05-02,Home,836.81,0,Delivered,
O0040196,C005280,2026-03-07,Home,785.31,0,Delivered,
O0040197,C003006,2026-04-27,Fashion,1919.69,0,Delivered,
O0040198,C011581,2026-06-24,Fashion,3490.89,0,Delivered,
O0040199,C010656,2026-04-01,Beauty,2132.30,888,Delivered,
O0040200,C001000,2026-03-23,Beauty,2502.28,0,Delivered,
O0040201,C007094,2026-04-20,Beauty,1839.47,0,Delivered,
O0040202,C002213,2026-06-09,Beauty,759.17,467,Delivered,
O0040203,C006580,2026-03-18,Beauty,582.17,0,Delivered,
O0040204,C002072,2026-07-13,Grocery,2687.91,0,Delivered,
O0040205,C005939,2026-02-27,Grocery,1525.57,0,Delivered,
O0040206,C008953,2026-06-13,Home,466.59,0,Delivered,
O0040207,C007768,2026-07-16,Home,727.42,0,Returned,
O0040208,C007008,2026-06-16,Grocery,2928.70,0,Returned,
O0040209,C011703,2026-04-02,Grocery,565.25,250,Delivered,
O0040210,C011451,2026-07-15,Electronics,1007.64,0,Delivered,
O0040211,C004612,2026-07-24,Grocery,3210.10,0,Delivered,
O0040212,C008913,2026-01-27,Beauty,1794.36,0,Delivered,
O0040213,C004559,2026-02-05,Grocery,4091.67,0,Delivered,
O0040214,C009279,2026-02-09,Grocery,2122.43,0,Delivered,
O0040215,C002572,2026-05-01,Beauty,3339.07,0,Delivered,
O0040216,C010671,2026-02-02,Electronics,915.58,0,Delivered,
O0040217,C010380,2026-03-15,Grocery,1813.26,0,Delivered,
O0040218,C004003,2026-03-06,Beauty,318.81,0,Delivered,
O0040219,C000551,2026-04-16,Fashion,1752.11,0,Returned,
O0040220,C010207,2026-02-08,Electronics,3157.17,0,Delivered,
O0040221,C007326,2026-01-08,Fashion,1528.25,0,Delivered,
O0040222,C008770,2026-06-03,Grocery,4349.63,1236,Delivered,
O0040223,C001269,2026-02-17,Beauty,4224.38,0,Delivered,
O0040224,C003078,2026-04-19,Electronics,878.13,0,Delivered,
O0040225,C008495,2026-01-04,Home,1705.33,0,Returned,
O0040226,C010755,2026-05-01,Fashion,940.86,210,Delivered,
O0040227,C010901,2026-05-16,Fashion,761.85,0,Returned,
O0040228,C010901,2026-06-21,Beauty,1018.78,0,Delivered,
O0040229,C001026,2026-03-18,Fashion,1486.64,0,Returned,
O0040230,C004169,2026-02-21,Electronics,4048.37,0,Returned,
O0040231,C007573,2026-02-10,Home,746.63,0,Delivered,
O0040232,C007140,2026-04-20,Beauty,1683.19,0,Returned,
O0040233,C005749,2026-06-09,Fashion,3161.30,0,Delivered,
O0040234,C007252,2026-01-27,Fashion,1378.14,0,Delivered,
O0040235,C006316,2026-06-01,Beauty,4187.47,0,Delivered,
O0040236,C010431,2026-02-05,Electronics,3016.67,0,Delivered,
O0040237,C006017,2026-04-27,Electronics,1147.47,0,Delivered,
O0040238,C011051,2026-03-15,Electronics,3091.98,0,Delivered,
O0040239,C010401,2026-06-27,Grocery,2305.57,0,Delivered,
O0040240,C006276,2026-01-23,Fashion,3244.92,0,Delivered,
O0040241,C008377,2026-06-22,Fashion,2371.04,0,Delivered,
O0040242,C009625,2026-07-07,Electronics,779.97,0,Delivered,
O0040243,C002298,2026-06-04,Grocery,1354.39,0,Returned,
O0040244,C003681,2026-05-18,Fashion,4163.60,0,Returned,
O0040245,C004057,2026-01-19,Grocery,3236.74,0,Delivered,
O0040246,C010779,2026-06-25,Electronics,472.18,0,Delivered,
O0040247,C002207,2026-04-02,Home,1594.76,0,Delivered,
O0040248,C005898,2026-02-03,Home,3311.27,0,Delivered,
O0040249,C003360,2026-06-11,Home,2016.71,0,Returned,
O0040250,C006702,2026-05-21,Grocery,2787.92,1599,Delivered,
O0040251,C003051,2026-07-07,Grocery,320.14,450,Failed,loyalty_redemption_timeout
O0040252,C010608,2026-04-19,Grocery,4148.66,0,Delivered,
O0040253,C002730,2026-07-15,Fashion,1791.62,0,Returned,
O0040254,C009918,2026-01-01,Electronics,1443.08,1375,Delivered,
O0040255,C007344,2026-04-13,Home,3795.92,0,Delivered,
O0040256,C008475,2026-05-14,Electronics,4104.97,0,Delivered,
O0040257,C006513,2026-01-08,Home,1372.04,0,Delivered,
O0040258,C000004,2026-07-05,Fashion,4115.92,1500,Failed,loyalty_redemption_timeout
O0040259,C001114,2026-02-21,Electronics,1852.30,0,Delivered,
O0040260,C005036,2026-04-05,Grocery,2462.72,1034,Delivered,
O0040261,C004712,2026-05-04,Beauty,1212.69,1794,Delivered,
O0040262,C002266,2026-01-20,Home,2796.85,0,Returned,
O0040263,C003100,2026-07-18,Beauty,2835.16,253,Failed,loyalty_redemption_timeout
O0040264,C003314,2026-01-24,Grocery,2537.63,0,Delivered,
O0040265,C011793,2026-05-03,Fashion,3629.60,0,Delivered,
O0040266,C008934,2026-06-14,Electronics,3893.70,0,Delivered,
O0040267,C000879,2026-05-09,Grocery,2673.09,0,Returned,
O0040268,C002930,2026-03-20,Electronics,882.51,0,Delivered,
O0040269,C007680,2026-07-26,Fashion,819.44,0,Delivered,
O0040270,C004611,2026-07-15,Fashion,2343.24,0,Delivered,
O0040271,C007491,2026-01-18,Grocery,3034.88,0,Delivered,
O0040272,C004635,2026-05-06,Grocery,1997.31,0,Delivered,
O0040273,C008712,2026-03-25,Beauty,2746.25,0,Delivered,
O0040274,C001969,2026-03-07,Grocery,426.83,0,Delivered,
O0040275,C010200,2026-07-25,Electronics,3205.68,0,Returned,
O0040276,C009547,2026-03-16,Fashion,2198.75,0,Delivered,
O0040277,C006802,2026-02-01,Grocery,279.32,0,Delivered,
O0040278,C009841,2026-04-23,Home,1380.08,0,Delivered,
O0040279,C002280,2026-04-03,Grocery,3797.78,0,Delivered,
O0040280,C004272,2026-02-09,Home,2457.89,1040,Returned,
O0040281,C005755,2026-02-02,Grocery,927.95,0,Delivered,
O0040282,C002418,2026-06-10,Electronics,1865.67,576,Delivered,
O0040283,C002688,2026-02-16,Home,3665.37,0,Delivered,
O0040284,C003204,2026-07-09,Beauty,912.84,0,Returned,
O0040285,C009794,2026-06-02,Fashion,4177.58,1558,Delivered,
O0040286,C000425,2026-01-23,Electronics,1850.07,0,Delivered,
O0040287,C006712,2026-02-21,Electronics,1057.31,0,Delivered,
O0040288,C009829,2026-07-11,Electronics,3823.94,0,Delivered,
O0040289,C004403,2026-06-18,Grocery,3807.01,0,Delivered,
O0040290,C001880,2026-03-02,Electronics,2727.82,0,Delivered,
O0040291,C009141,2026-06-11,Electronics,2709.77,0,Delivered,
O0040292,C001723,2026-01-06,Grocery,3762.69,0,Delivered,
O0040293,C006509,2026-06-24,Electronics,4283.53,0,Delivered,
O0040294,C003601,2026-05-15,Home,4362.63,0,Delivered,
O0040295,C010294,2026-01-15,Fashion,2139.42,0,Returned,
O0040296,C009437,2026-07-18,Electronics,3682.54,0,Delivered,
O0040297,C009403,2026-07-14,Grocery,3492.68,0,Returned,
O0040298,C001461,2026-06-10,Grocery,218.62,0,Delivered,
O0040299,C001384,2026-06-14,Beauty,1986.96,0,Delivered,
O0040300,C009946,2026-02-19,Home,3411.18,0,Delivered,
O0040301,C001710,2026-06-06,Home,633.92,0,Returned,
O0040302,C011023,2026-06-16,Beauty,3183.35,235,Returned,
O0040303,C002110,2026-07-20,Electronics,2474.49,429,Delivered,
O0040304,C008234,2026-02-04,Beauty,1652.76,374,Delivered,
O0040305,C002275,2026-01-09,Electronics,2223.64,0,Returned,
O0040306,C005532,2026-06-23,Grocery,3061.89,0,Delivered,
O0040307,C002165,2026-01-08,Fashion,1066.06,1548,Delivered,
O0040308,C007084,2026-01-14,Fashion,4229.51,0,Delivered,
O0040309,C008924,2026-04-22,Home,1250.16,0,Delivered,
O0040310,C004676,2026-01-16,Fashion,943.79,0,Returned,
O0040311,C001950,2026-05-02,Grocery,1331.50,0,Delivered,
O0040312,C003999,2026-07-16,Home,2680.48,0,Delivered,
O0040313,C008251,2026-06-11,Electronics,852.34,0,Delivered,
O0040314,C000443,2026-05-23,Grocery,453.27,0,Returned,
O0040315,C001885,2026-01-02,Electronics,1997.74,0,Delivered,
O0040316,C007204,2026-06-08,Beauty,2865.38,0,Returned,
O0040317,C007803,2026-01-24,Beauty,1091.58,1620,Delivered,
O0040318,C010328,2026-05-02,Beauty,1287.88,0,Returned,
O0040319,C001343,2026-05-25,Grocery,4335.37,0,Delivered,
O0040320,C009917,2026-03-24,Fashion,1369.44,0,Delivered,
O0040321,C004312,2026-05-06,Home,3265.08,0,Returned,
O0040322,C002815,2026-04-01,Grocery,1492.59,0,Returned,
O0040323,C004252,2026-07-17,Fashion,2043.04,0,Delivered,
O0040324,C006790,2026-01-20,Beauty,2442.69,0,Returned,
O0040325,C011353,2026-04-24,Grocery,4264.30,0,Delivered,
O0040326,C005781,2026-02-26,Fashion,1433.88,0,Returned,
O0040327,C005092,2026-03-21,Home,3257.84,1023,Delivered,
O0040328,C011886,2026-06-06,Beauty,2576.82,0,Delivered,
O0040329,C003056,2026-05-19,Home,1293.01,0,Returned,
O0040330,C004661,2026-02-11,Home,1538.21,1049,Returned,
O0040331,C000317,2026-06-10,Electronics,2342.53,1797,Delivered,
O0040332,C008059,2026-06-26,Electronics,2500.53,957,Delivered,
O0040333,C004441,2026-05-24,Electronics,285.21,155,Delivered,
O0040334,C004972,2026-03-26,Home,1206.97,0,Delivered,
O0040335,C009838,2026-01-24,Grocery,928.57,0,Delivered,
O0040336,C005580,2026-02-27,Home,2649.99,0,Returned,
O0040337,C008549,2026-01-07,Fashion,1033.42,0,Returned,
O0040338,C008994,2026-02-07,Home,1999.69,0,Delivered,
O0040339,C003239,2026-02-04,Electronics,3029.69,0,Delivered,
O0040340,C011699,2026-01-15,Fashion,724.83,0,Delivered,
O0040341,C010987,2026-07-12,Grocery,1068.31,0,Delivered,
O0040342,C010729,2026-02-10,Grocery,4304.37,0,Returned,
O0040343,C004973,2026-01-05,Beauty,1710.37,0,Delivered,
O0040344,C002574,2026-03-18,Beauty,3908.85,0,Delivered,
O0040345,C011662,2026-01-25,Home,2353.22,0,Delivered,
O0040346,C008572,2026-05-24,Grocery,283.06,0,Delivered,
O0040347,C002756,2026-02-24,Electronics,306.89,0,Delivered,
O0040348,C001944,2026-07-20,Beauty,3404.72,0,Delivered,
O0040349,C005462,2026-01-08,Fashion,382.92,0,Delivered,
O0040350,C005755,2026-05-10,Electronics,2644.02,0,Delivered,
O0040351,C009454,2026-06-18,Fashion,476.72,1010,Delivered,
O0040352,C008461,2026-05-22,Home,4082.93,0,Returned,
O0040353,C010362,2026-01-15,Grocery,3431.06,0,Delivered,
O0040354,C009362,2026-02-23,Beauty,1868.10,0,Delivered,
O0040355,C005564,2026-03-04,Home,1064.04,0,Delivered,
O0040356,C005215,2026-03-09,Electronics,3970.70,167,Returned,
O0040357,C000517,2026-02-26,Grocery,3193.34,0,Delivered,
O0040358,C007142,2026-07-12,Electronics,736.32,0,Returned,
O0040359,C001562,2026-04-08,Fashion,3034.51,1086,Delivered,
O0040360,C004311,2026-03-25,Home,3888.44,0,Delivered,
O0040361,C002181,2026-03-05,Home,1619.24,0,Delivered,
O0040362,C003185,2026-02-12,Fashion,3097.87,0,Returned,
O0040363,C000850,2026-06-06,Home,2659.48,1556,Failed,loyalty_redemption_timeout
O0040364,C009418,2026-06-09,Fashion,1600.59,0,Delivered,
O0040365,C005585,2026-01-08,Grocery,983.19,0,Delivered,
O0040366,C010195,2026-01-07,Grocery,229.11,0,Returned,
O0040367,C000454,2026-02-16,Home,4218.44,0,Returned,
O0040368,C010897,2026-02-20,Home,3431.87,0,Delivered,
O0040369,C000742,2026-06-13,Electronics,605.85,1173,Delivered,
O0040370,C006198,2026-03-25,Home,3541.45,0,Returned,
O0040371,C005127,2026-02-03,Home,1558.48,0,Delivered,
O0040372,C003403,2026-01-21,Home,2611.49,0,Returned,
O0040373,C006446,2026-06-11,Home,2373.87,0,Delivered,
O0040374,C005826,2026-06-05,Grocery,1031.61,0,Delivered,
O0040375,C008468,2026-04-08,Grocery,3464.69,0,Delivered,
O0040376,C001909,2026-06-27,Electronics,2420.83,1787,Failed,loyalty_redemption_timeout
O0040377,C009430,2026-05-21,Beauty,3270.67,0,Returned,
O0040378,C003854,2026-06-27,Grocery,1665.30,0,Delivered,
O0040379,C010084,2026-03-03,Fashion,2706.11,0,Returned,
O0040380,C002724,2026-04-18,Beauty,3114.86,0,Delivered,
O0040381,C001596,2026-04-10,Fashion,3539.81,0,Delivered,
O0040382,C000682,2026-04-04,Grocery,1418.39,0,Delivered,
O0040383,C009315,2026-04-14,Fashion,615.80,0,Returned,
O0040384,C000773,2026-05-17,Electronics,1923.22,0,Delivered,
O0040385,C004740,2026-01-14,Electronics,431.91,0,Delivered,
O0040386,C005444,2026-06-19,Fashion,4312.19,0,Delivered,
O0040387,C011604,2026-04-22,Electronics,1352.60,0,Delivered,
O0040388,C001529,2026-06-21,Beauty,514.10,0,Returned,
O0040389,C010978,2026-01-18,Home,2857.81,0,Delivered,
O0040390,C010800,2026-05-06,Electronics,4121.51,1528,Delivered,
O0040391,C002110,2026-06-22,Grocery,3084.27,0,Delivered,
O0040392,C001814,2026-05-27,Grocery,4348.47,0,Returned,
O0040393,C006034,2026-01-01,Home,302.10,800,Returned,
O0040394,C006490,2026-04-06,Beauty,4211.79,0,Delivered,
O0040395,C010858,2026-05-24,Beauty,585.44,0,Returned,
O0040396,C003355,2026-02-11,Electronics,3370.55,0,Delivered,
O0040397,C000130,2026-03-14,Grocery,992.41,0,Returned,
O0040398,C010380,2026-06-25,Electronics,648.19,0,Delivered,
O0040399,C000588,2026-07-17,Electronics,2236.45,895,Failed,loyalty_redemption_timeout
O0040400,C004015,2026-05-11,Fashion,3508.63,0,Delivered,
O0040401,C011693,2026-07-17,Electronics,1473.32,378,Returned,
O0040402,C002139,2026-01-13,Electronics,1915.01,583,Returned,
O0040403,C009807,2026-05-06,Beauty,724.78,0,Delivered,
O0040404,C001440,2026-07-16,Beauty,1304.24,0,Returned,
O0040405,C001359,2026-04-27,Beauty,2575.51,0,Returned,
O0040406,C011988,2026-02-22,Electronics,2302.27,330,Delivered,
O0040407,C006582,2026-05-22,Fashion,2966.33,0,Delivered,
O0040408,C006212,2026-05-18,Electronics,374.47,0,Returned,
O0040409,C000706,2026-07-20,Beauty,1068.28,0,Delivered,
O0040410,C005932,2026-04-11,Home,304.98,0,Delivered,
O0040411,C007626,2026-01-14,Home,2384.64,0,Delivered,
O0040412,C005913,2026-04-07,Grocery,3232.57,0,Returned,
O0040413,C003674,2026-01-22,Fashion,3817.75,0,Delivered,
O0040414,C008802,2026-05-07,Home,4113.76,0,Returned,
O0040415,C007725,2026-07-01,Home,4345.20,0,Delivered,
O0040416,C007512,2026-04-18,Fashion,3919.10,0,Delivered,
O0040417,C006229,2026-03-03,Grocery,404.90,0,Returned,
O0040418,C000878,2026-03-05,Grocery,646.41,0,Delivered,
O0040419,C002256,2026-03-24,Electronics,3016.03,1226,Failed,loyalty_redemption_timeout
O0040420,C010972,2026-01-01,Grocery,1567.86,0,Returned,
O0040421,C000715,2026-04-01,Grocery,2027.84,0,Delivered,
O0040422,C007235,2026-06-24,Fashion,2839.23,0,Returned,
O0040423,C011365,2026-07-07,Fashion,2924.24,0,Delivered,
O0040424,C002164,2026-01-15,Grocery,2848.98,352,Delivered,
O0040425,C008605,2026-07-07,Home,3003.49,882,Delivered,
O0040426,C004455,2026-07-03,Home,2750.09,0,Delivered,
O0040427,C000543,2026-04-13,Beauty,4319.05,0,Delivered,
O0040428,C011574,2026-04-13,Home,1690.97,0,Returned,
O0040429,C005510,2026-05-09,Grocery,2735.58,0,Delivered,
O0040430,C000314,2026-03-20,Grocery,1998.98,0,Delivered,
O0040431,C006615,2026-03-25,Electronics,3170.79,0,Delivered,
O0040432,C002163,2026-05-23,Grocery,2772.50,0,Delivered,
O0040433,C008116,2026-06-08,Fashion,3801.89,0,Returned,
O0040434,C011369,2026-04-15,Electronics,1055.51,0,Delivered,
O0040435,C001201,2026-05-02,Beauty,2969.83,0,Delivered,
O0040436,C000523,2026-04-24,Home,780.76,0,Returned,
O0040437,C008312,2026-03-18,Electronics,3989.23,0,Delivered,
O0040438,C000578,2026-01-25,Beauty,2164.39,0,Delivered,
O0040439,C006147,2026-02-10,Home,282.87,0,Delivered,
O0040440,C003532,2026-07-02,Home,674.80,0,Delivered,
O0040441,C008921,2026-06-01,Fashion,3520.39,0,Delivered,
O0040442,C002546,2026-03-05,Grocery,880.40,0,Delivered,
O0040443,C000864,2026-02-10,Grocery,3095.66,0,Delivered,
O0040444,C000494,2026-04-18,Beauty,2874.44,0,Delivered,
O0040445,C011652,2026-04-09,Beauty,3236.68,0,Returned,
O0040446,C007547,2026-02-22,Grocery,1141.45,0,Returned,
O0040447,C007181,2026-04-10,Home,3319.01,0,Returned,
O0040448,C003191,2026-02-12,Home,4332.52,0,Delivered,
O0040449,C007624,2026-01-17,Beauty,2059.81,0,Delivered,
O0040450,C011741,2026-05-19,Grocery,617.50,0,Delivered,
O0040451,C005735,2026-03-25,Home,1618.33,0,Delivered,
O0040452,C008773,2026-05-20,Beauty,1744.17,0,Delivered,
O0040453,C003706,2026-07-25,Home,1332.15,0,Returned,
O0040454,C004627,2026-02-12,Fashion,4019.88,0,Delivered,
O0040455,C009219,2026-06-08,Beauty,1288.72,0,Delivered,
O0040456,C004044,2026-04-11,Beauty,2602.24,0,Delivered,
O0040457,C009496,2026-06-25,Grocery,482.14,0,Delivered,
O0040458,C003809,2026-04-27,Fashion,1305.34,1253,Delivered,
O0040459,C007749,2026-07-20,Beauty,2995.37,0,Delivered,
O0040460,C002029,2026-01-02,Grocery,3244.15,825,Failed,loyalty_redemption_timeout
O0040461,C003904,2026-02-19,Fashion,3727.33,887,Delivered,
O0040462,C007440,2026-07-23,Beauty,1339.03,0,Delivered,
O0040463,C010283,2026-05-01,Electronics,2946.44,0,Delivered,
O0040464,C006337,2026-04-14,Electronics,1651.76,1083,Returned,
O0040465,C001584,2026-01-26,Electronics,984.75,0,Delivered,
O0040466,C011648,2026-03-04,Grocery,1421.06,0,Delivered,
O0040467,C003428,2026-05-04,Beauty,1005.09,0,Returned,
O0040468,C003070,2026-06-16,Electronics,1422.81,0,Delivered,
O0040469,C009317,2026-03-20,Grocery,1581.06,0,Delivered,
O0040470,C010692,2026-04-24,Electronics,506.63,0,Delivered,
O0040471,C003324,2026-01-20,Grocery,1339.57,0,Delivered,
O0040472,C007555,2026-01-23,Electronics,216.48,0,Delivered,
O0040473,C002329,2026-05-24,Grocery,1827.31,0,Delivered,
O0040474,C002341,2026-01-09,Home,4352.65,0,Returned,
O0040475,C002527,2026-04-18,Home,3900.09,1052,Delivered,
O0040476,C003522,2026-04-13,Grocery,3637.43,0,Returned,
O0040477,C010036,2026-01-22,Electronics,999.17,0,Delivered,
O0040478,C006129,2026-05-09,Grocery,1579.98,0,Returned,
O0040479,C003755,2026-05-13,Fashion,3239.40,0,Delivered,
O0040480,C007602,2026-07-03,Fashion,759.62,0,Returned,
O0040481,C005724,2026-06-03,Beauty,2399.61,0,Delivered,
O0040482,C004502,2026-07-06,Electronics,1858.96,0,Delivered,
O0040483,C005567,2026-06-02,Grocery,650.97,0,Delivered,
O0040484,C011938,2026-06-19,Fashion,3525.46,0,Delivered,
O0040485,C011954,2026-03-15,Grocery,307.25,0,Delivered,
O0040486,C002769,2026-07-20,Electronics,3006.10,1701,Delivered,
O0040487,C011086,2026-06-21,Grocery,3070.93,0,Delivered,
O0040488,C010065,2026-05-21,Fashion,3831.52,0,Returned,
O0040489,C005747,2026-02-11,Beauty,3343.55,0,Returned,
O0040490,C003806,2026-02-22,Grocery,2493.83,0,Delivered,
O0040491,C007178,2026-02-15,Electronics,3553.50,0,Delivered,
O0040492,C003633,2026-04-06,Electronics,1081.62,0,Returned,
O0040493,C004349,2026-03-18,Home,1795.97,0,Delivered,
O0040494,C008781,2026-03-04,Beauty,3929.30,1711,Delivered,
O0040495,C005085,2026-03-04,Grocery,2563.48,0,Delivered,
O0040496,C006270,2026-07-22,Beauty,1844.93,0,Delivered,
O0040497,C002343,2026-03-11,Beauty,1009.04,0,Delivered,
O0040498,C000274,2026-03-27,Grocery,1249.77,0,Delivered,
O0040499,C008113,2026-05-07,Home,4090.81,0,Delivered,
O0040500,C011140,2026-02-22,Home,1001.26,0,Delivered,
