customer_id,join_date,region,acquisition_channel,tenure_months,loyalty_source,points_balance,points_variance,customer_status
C010999,2024-05-19,Gauteng,Email,41,NATIVE,6589,0,Active
C011000,2020-01-08,KwaZulu-Natal,Email,38,NATIVE,6718,0,Active
C011001,2024-03-25,Gauteng,Referral,59,NATIVE,1368,0,Active
C011002,2024-11-18,KwaZulu-Natal,Organic,14,NATIVE,5050,0,Active
C011003,2022-02-14,Eastern Cape,Paid Search,43,NATIVE,4283,0,Active
C011004,2024-04-18,Eastern Cape,Organic,13,NATIVE,5145,0,Churned
C011005,2024-10-13,Limpopo,Social,33,NATIVE,3864,0,Active
C011006,2020-08-21,Western Cape,Social,40,NATIVE,2864,0,Active
C011007,2022-08-27,Gauteng,Referral,8,NATIVE,262,0,Active
C011008,2024-01-17,Limpopo,Social,29,NATIVE,3212,0,Active
C011009,2024-12-11,Eastern Cape,Organic,42,NATIVE,301,0,Active
C011010,2023-11-27,Gauteng,Email,8,NATIVE,994,0,Active
C011011,2021-06-07,KwaZulu-Natal,Organic,13,NATIVE,5329,0,Active
C011012,2022-12-27,Limpopo,Email,27,NATIVE,4663,0,Active
C011013,2024-05-11,KwaZulu-Natal,Paid Search,44,NATIVE,6266,0,Active
C011014,2023-08-25,Western Cape,Paid Search,40,NATIVE,2568,0,Active
C011015,2021-09-26,Limpopo,Referral,42,NATIVE,253,0,Active
C011016,2021-09-16,Western Cape,Email,3,NATIVE,1206,0,Active
C011017,2020-12-15,Western Cape,Email,23,NATIVE,105,0,Active
C011018,2022-12-04,Eastern Cape,Email,34,NATIVE,5872,0,Active
C011019,2022-11-06,KwaZulu-Natal,Social,50,NATIVE,561,0,Active
C011020,2024-03-07,KwaZulu-Natal,Referral,7,NATIVE,1310,0,Active
C011021,2020-05-14,Gauteng,Paid Search,47,NATIVE,2131,0,Active
C011022,2020-12-06,Gauteng,Organic,52,NATIVE,4359,0,Active
C011023,2020-05-19,Western Cape,Paid Search,19,NATIVE,6147,0,Active
C011024,2024-04-23,KwaZulu-Natal,Paid Search,31,NATIVE,1408,0,Churned
C011025,2023-01-14,Gauteng,Paid Search,39,NATIVE,2615,0,Active
C011026,2023-10-21,Limpopo,Organic,41,NATIVE,1043,0,Active
C011027,2023-09-15,KwaZulu-Natal,Social,12,NATIVE,1264,0,Active
C011028,2024-01-07,Gauteng,Referral,5,NATIVE,296,0,Active
C011029,2023-09-05,Western Cape,Organic,4,NATIVE,4995,0,Active
C011030,2024-11-12,KwaZulu-Natal,Organic,58,NATIVE,1299,0,Active
C011031,2022-07-14,Eastern Cape,Organic,4,NATIVE,4930,0,Active
C011032,2020-07-08,Eastern Cape,Social,28,NATIVE,6331,0,Active
C011033,2021-09-20,Eastern Cape,Social,29,NATIVE,4266,0,Active
C011034,2024-06-23,Gauteng,Organic,46,NATIVE,5667,0,Active
C011035,2024-08-22,Western Cape,Paid Search,54,NATIVE,6123,0,Active
C011036,2024-12-26,Western Cape,Paid Search,27,NATIVE,1432,0,Churned
C011037,2021-01-23,Eastern Cape,Paid Search,58,NATIVE,1392,0,Active
C011038,2020-12-18,KwaZulu-Natal,Referral,57,NATIVE,2647,0,Active
C011039,2023-07-03,Western Cape,Organic,16,NATIVE,6986,0,Active
C011040,2021-05-02,Gauteng,Social,38,NATIVE,5883,0,Active
C011041,2022-05-23,Eastern Cape,Referral,59,NATIVE,3294,0,Active
C011042,2020-01-15,Limpopo,Email,26,NATIVE,4704,0,Active
C011043,2021-05-18,Limpopo,Social,3,NATIVE,1223,0,Active
C011044,2022-03-17,Gauteng,Paid Search,39,NATIVE,6327,0,Active
C011045,2023-09-11,Western Cape,Social,27,NATIVE,1258,0,Active
C011046,2022-02-06,Western Cape,Organic,58,NATIVE,5064,0,Active
C011047,2021-10-07,Limpopo,Referral,34,NATIVE,2901,0,Active
C011048,2020-11-15,Gauteng,Social,5,NATIVE,6174,0,Active
C011049,2022-11-22,Gauteng,Paid Search,39,NATIVE,6932,0,Active
C011050,2023-12-10,Gauteng,Social,27,NATIVE,6515,0,Active
C011051,2023-02-04,KwaZulu-Natal,Paid Search,44,NATIVE,3250,0,Active
C011052,2021-10-22,Limpopo,Social,21,NATIVE,3993,0,Active
C011053,2024-02-23,Limpopo,Paid Search,27,NATIVE,1927,0,Active
C011054,2023-05-19,Eastern Cape,Paid Search,31,NATIVE,7009,0,Active
C011055,2023-02-03,Eastern Cape,Organic,49,NATIVE,6660,0,Active
C011056,2021-06-11,Gauteng,Social,57,NATIVE,716,0,Churned
C011057,2024-05-22,Gauteng,Email,7,NATIVE,2617,0,Active
C011058,2024-02-27,Gauteng,Referral,53,NATIVE,6860,0,Active
C011059,2022-03-13,Eastern Cape,Organic,33,NATIVE,1888,0,Active
C011060,2021-07-08,Limpopo,Social,23,NATIVE,6838,0,Active
C011061,2022-12-13,Limpopo,Social,19,NATIVE,2536,0,Active
C011062,2020-02-26,Limpopo,Referral,16,NATIVE,1543,0,Churned
C011063,2024-05-01,KwaZulu-Natal,Social,9,NATIVE,5249,0,Active
C011064,2021-09-13,Eastern Cape,Referral,54,NATIVE,6417,0,Active
C011065,2023-01-07,Eastern Cape,Referral,16,NATIVE,1184,0,Active
C011066,2022-04-10,Eastern Cape,Paid Search,10,NATIVE,3298,0,Active
C011067,2024-04-04,Western Cape,Organic,13,NATIVE,3022,0,Active
C011068,2020-10-01,Limpopo,Email,53,NATIVE,273,0,Active
C011069,2023-02-24,Western Cape,Paid Search,34,NATIVE,4019,0,Churned
C011070,2023-10-01,Eastern Cape,Referral,9,NATIVE,5126,0,Active
C011071,2020-12-17,Eastern Cape,Social,50,NATIVE,1851,0,Active
C011072,2022-08-26,Western Cape,Social,37,NATIVE,5989,0,Active
C011073,2022-05-21,Eastern Cape,Organic,19,NATIVE,867,0,Active
C011074,2023-10-20,KwaZulu-Natal,Email,43,NATIVE,2391,0,Active
C011075,2020-03-24,KwaZulu-Natal,Paid Search,38,NATIVE,7139,0,Churned
C011076,2024-02-10,Limpopo,Social,19,NATIVE,309,0,Active
C011077,2022-09-22,KwaZulu-Natal,Referral,58,NATIVE,1912,0,Active
C011078,2023-06-07,Limpopo,Paid Search,24,NATIVE,18,0,Active
C011079,2022-04-21,Western Cape,Email,35,NATIVE,1453,0,Churned
C011080,2021-05-07,Eastern Cape,Email,8,NATIVE,5541,0,Active
C011081,2020-05-10,Gauteng,Organic,38,NATIVE,1702,0,Active
C011082,2022-01-13,Eastern Cape,Referral,30,NATIVE,5297,0,Active
C011083,2022-02-18,KwaZulu-Natal,Email,9,NATIVE,2122,0,Active
C011084,2024-04-20,Western Cape,Organic,14,NATIVE,3155,0,Active
C011085,2020-04-09,Gauteng,Social,39,NATIVE,749,0,Active
C011086,2021-12-07,Gauteng,Referral,27,NATIVE,6279,0,Active
C011087,2023-01-14,Gauteng,Organic,13,NATIVE,3639,0,Active
C011088,2024-03-25,Eastern Cape,Referral,40,NATIVE,5784,0,Active
C011089,2023-12-04,Western Cape,Organic,56,NATIVE,5525,0,Active
C011090,2022-09-10,Eastern Cape,Referral,31,NATIVE,578,0,Active
C011091,2020-04-21,Limpopo,Paid Search,10,NATIVE,6458,0,Active
C011092,2023-04-26,Gauteng,Social,32,NATIVE,6822,0,Churned
C011093,2023-06-20,Gauteng,Referral,50,NATIVE,6865,0,Active
C011094,2020-10-21,Gauteng,Social,59,NATIVE,2570,0,Active
C011095,2024-05-08,Western Cape,Referral,46,NATIVE,2595,0,Active
C011096,2022-11-25,Western Cape,Paid Search,46,NATIVE,2027,0,Active
C011097,2024-06-15,KwaZulu-Natal,Social,10,NATIVE,1569,0,Active
C011098,2021-10-09,Eastern Cape,Paid Search,8,NATIVE,194,0,Active
C011099,2024-06-17,KwaZulu-Natal,Referral,24,NATIVE,4431,0,Active
C011100,2024-04-27,KwaZulu-Natal,Organic,23,NATIVE,3919,0,Active
C011101,2024-03-16,Western Cape,Organic,7,NATIVE,6797,0,Active
C011102,2024-06-26,Limpopo,Organic,3,NATIVE,5350,0,Active
C011103,2024-04-18,Western Cape,Paid Search,42,NATIVE,1506,0,Active
C011104,2020-03-10,Limpopo,Referral,15,NATIVE,5781,0,Active
C011105,2021-06-08,Limpopo,Email,24,NATIVE,2471,0,Active
C011106,2024-07-16,Limpopo,Organic,50,NATIVE,3504,0,Active
C011107,2024-05-27,Western Cape,Email,52,NATIVE,3726,0,Active
C011108,2023-01-06,Gauteng,Paid Search,11,NATIVE,3257,0,Churned
C011109,2021-08-18,KwaZulu-Natal,Email,14,NATIVE,3278,0,Active
C011110,2024-11-04,Eastern Cape,Social,41,NATIVE,4080,0,Active
C011111,2021-06-14,Eastern Cape,Social,34,NATIVE,5357,0,Active
C011112,2023-05-19,Limpopo,Email,59,NATIVE,1556,0,Churned
C011113,2023-08-06,Limpopo,Email,9,NATIVE,1066,0,Active
C011114,2023-05-15,Western Cape,Social,34,NATIVE,4468,0,Active
C011115,2024-03-23,Eastern Cape,Social,50,NATIVE,6629,0,Active
C011116,2021-02-01,Western Cape,Social,31,NATIVE,1047,0,Active
C011117,2021-02-01,Eastern Cape,Social,15,NATIVE,845,0,Churned
C011118,2022-01-23,KwaZulu-Natal,Email,29,NATIVE,4420,0,Active
C011119,2023-08-26,Eastern Cape,Social,15,NATIVE,6534,0,Active
C011120,2021-11-13,KwaZulu-Natal,Referral,24,NATIVE,4462,0,Active
C011121,2022-03-16,Western Cape,Referral,59,NATIVE,6388,0,Active
C011122,2024-12-27,Limpopo,Organic,21,NATIVE,6048,0,Active
C011123,2021-05-12,Gauteng,Referral,44,NATIVE,2825,0,Active
C011124,2022-08-07,Eastern Cape,Social,20,NATIVE,2497,0,Active
C011125,2020-07-26,KwaZulu-Natal,Organic,27,NATIVE,5832,0,Active
C011126,2020-04-26,Western Cape,Email,5,NATIVE,6629,0,Active
C011127,2024-08-10,Gauteng,Organic,47,NATIVE,6420,0,Active
C011128,2023-03-18,KwaZulu-Natal,Social,53,NATIVE,2610,0,Active
C011129,2020-05-20,Gauteng,Referral,56,NATIVE,474,0,Active
C011130,2022-04-22,Eastern Cape,Social,30,NATIVE,5803,0,Active
C011131,2022-05-07,KwaZulu-Natal,Social,20,NATIVE,5399,0,Active
C011132,2023-10-25,Eastern Cape,Paid Search,42,NATIVE,219,0,Active
C011133,2021-08-01,KwaZulu-Natal,Social,25,NATIVE,4774,0,Active
C011134,2024-04-15,Eastern Cape,Organic,25,NATIVE,5569,0,Active
C011135,2020-11-08,Eastern Cape,Paid Search,38,NATIVE,1002,0,Active
C011136,2023-05-09,Western Cape,Social,17,NATIVE,309,0,Active
C011137,2021-09-11,Eastern Cape,Social,9,NATIVE,3157,0,Active
C011138,2022-08-06,KwaZulu-Natal,Referral,35,NATIVE,3093,0,Active
C011139,2022-02-01,Limpopo,Referral,33,NATIVE,435,0,Active
C011140,2021-02-07,KwaZulu-Natal,Social,6,NATIVE,3023,0,Active
C011141,2022-08-01,KwaZulu-Natal,Referral,53,NATIVE,407,0,Active
C011142,2023-10-24,Eastern Cape,Social,43,NATIVE,5099,0,Active
C011143,2023-09-17,Gauteng,Email,20,NATIVE,2465,0,Active
C011144,2023-05-26,KwaZulu-Natal,Paid Search,33,NATIVE,3669,0,Active
C011145,2023-01-13,Western Cape,Referral,56,NATIVE,73,0,Active
C011146,2023-04-18,Limpopo,Paid Search,28,NATIVE,6278,0,Active
C011147,2024-10-20,Eastern Cape,Paid Search,40,NATIVE,4620,0,Churned
C011148,2021-06-22,Gauteng,Social,5,NATIVE,7118,0,Active
C011149,2020-01-27,KwaZulu-Natal,Referral,57,NATIVE,4466,0,Churned
C011150,2024-11-17,Western Cape,Social,26,NATIVE,3680,0,Active
C011151,2020-12-14,Gauteng,Email,44,NATIVE,3193,0,Active
C011152,2024-10-03,Gauteng,Social,57,NATIVE,6202,0,Active
C011153,2024-05-05,Limpopo,Referral,8,NATIVE,258,0,Active
C011154,2020-02-24,KwaZulu-Natal,Paid Search,13,NATIVE,3919,0,Churned
C011155,2022-08-17,Gauteng,Social,11,NATIVE,439,0,Churned
C011156,2022-10-08,Western Cape,Paid Search,33,NATIVE,3315,0,Active
C011157,2021-05-06,Gauteng,Paid Search,55,NATIVE,1686,0,Active
C011158,2021-11-15,KwaZulu-Natal,Social,16,NATIVE,1571,0,Active
C011159,2022-08-07,Limpopo,Organic,59,NATIVE,4573,0,Active
C011160,2020-02-20,Limpopo,Social,5,NATIVE,3216,0,Active
C011161,2020-01-23,KwaZulu-Natal,Organic,30,NATIVE,147,0,Active
C011162,2020-01-22,Western Cape,Social,7,NATIVE,776,0,Churned
C011163,2021-05-04,Western Cape,Social,46,NATIVE,976,0,Active
C011164,2021-05-22,KwaZulu-Natal,Paid Search,41,NATIVE,5824,0,Active
C011165,2022-09-08,Limpopo,Paid Search,19,NATIVE,202,0,Active
C011166,2022-06-21,Gauteng,Paid Search,10,NATIVE,833,0,Active
C011167,2024-11-14,Limpopo,Email,27,NATIVE,2589,0,Active
C011168,2024-05-25,KwaZulu-Natal,Organic,35,NATIVE,6222,0,Churned
C011169,2020-08-06,Gauteng,Organic,18,NATIVE,5174,0,Active
C011170,2023-04-18,KwaZulu-Natal,Paid Search,45,NATIVE,3408,0,Active
C011171,2022-10-02,Western Cape,Organic,28,NATIVE,6716,0,Active
C011172,2021-10-15,Eastern Cape,Paid Search,50,NATIVE,1856,0,Active
C011173,2023-03-26,KwaZulu-Natal,Referral,52,NATIVE,2749,0,Active
C011174,2023-06-17,Eastern Cape,Referral,18,NATIVE,5327,0,Churned
C011175,2023-04-03,Gauteng,Referral,40,NATIVE,2225,0,Active
C011176,2024-08-03,Western Cape,Paid Search,33,NATIVE,6931,0,Active
C011177,2024-10-06,KwaZulu-Natal,Organic,54,NATIVE,974,0,Active
C011178,2021-03-23,Gauteng,Social,58,NATIVE,5777,0,Churned
C011179,2022-02-11,Western Cape,Paid Search,27,NATIVE,5546,0,Active
C011180,2021-09-02,Western Cape,Organic,40,NATIVE,2019,0,Active
C011181,2020-03-08,KwaZulu-Natal,Organic,43,NATIVE,6662,0,Active
C011182,2021-10-17,KwaZulu-Natal,Referral,9,NATIVE,6311,0,Active
C011183,2022-07-05,Limpopo,Paid Search,34,NATIVE,3069,0,Active
C011184,2020-04-25,Western Cape,Social,14,NATIVE,6052,0,Active
C011185,2022-10-27,Gauteng,Organic,4,NATIVE,3784,0,Active
C011186,2021-08-04,Western Cape,Referral,52,NATIVE,3642,0,Active
C011187,2021-07-09,Limpopo,Social,16,NATIVE,1549,0,Active
C011188,2020-04-04,Eastern Cape,Organic,5,NATIVE,4325,0,Active
C011189,2023-06-16,Eastern Cape,Email,8,NATIVE,3877,0,Active
C011190,2023-12-18,Eastern Cape,Social,24,NATIVE,4046,0,Active
C011191,2021-08-02,Gauteng,Paid Search,13,NATIVE,6504,0,Active
C011192,2023-12-07,KwaZulu-Natal,Social,7,NATIVE,6096,0,Churned
C011193,2022-10-26,Western Cape,Social,35,NATIVE,2838,0,Churned
C011194,2021-05-12,Eastern Cape,Paid Search,44,NATIVE,1763,0,Active
C011195,2024-10-09,Eastern Cape,Referral,34,NATIVE,612,0,Active
C011196,2021-08-21,KwaZulu-Natal,Organic,9,NATIVE,1384,0,Active
C011197,2021-11-11,Gauteng,Email,35,NATIVE,2529,0,Active
C011198,2020-06-21,Limpopo,Paid Search,59,NATIVE,593,0,Active
C011199,2020-10-12,Eastern Cape,Paid Search,56,NATIVE,1315,0,Churned
C011200,2020-08-06,Gauteng,Email,56,NATIVE,4172,0,Active
C011201,2023-05-22,Limpopo,Email,42,NATIVE,3571,0,Active
C011202,2022-10-26,Western Cape,Organic,11,NATIVE,6700,0,Churned
C011203,2021-10-06,Gauteng,Social,25,NATIVE,3219,0,Active
C011204,2021-05-05,Limpopo,Organic,18,NATIVE,2005,0,Active
C011205,2022-08-14,KwaZulu-Natal,Referral,57,NATIVE,5352,0,Active
C011206,2021-03-09,KwaZulu-Natal,Referral,12,NATIVE,7011,0,Churned
C011207,2021-07-02,KwaZulu-Natal,Email,26,NATIVE,6889,0,Active
C011208,2024-05-07,Gauteng,Paid Search,48,NATIVE,6391,0,Active
C011209,2023-05-13,Limpopo,Email,49,NATIVE,6019,0,Active
C011210,2024-04-05,Limpopo,Paid Search,57,NATIVE,5215,0,Churned
C011211,2020-06-24,Western Cape,Referral,58,NATIVE,4455,0,Active
C011212,2023-03-26,Eastern Cape,Paid Search,11,NATIVE,2400,0,Active
C011213,2023-02-27,Gauteng,Referral,17,NATIVE,2483,0,Active
C011214,2024-02-24,Gauteng,Social,23,NATIVE,161,0,Active
C011215,2022-07-03,Western Cape,Email,29,NATIVE,1210,0,Active
C011216,2024-08-26,Limpopo,Paid Search,54,NATIVE,6263,0,Active
C011217,2024-10-02,KwaZulu-Natal,Organic,38,NATIVE,4816,0,Active
C011218,2020-08-22,Limpopo,Referral,14,NATIVE,266,0,Churned
C011219,2021-05-17,Limpopo,Organic,46,NATIVE,1206,0,Churned
C011220,2024-03-23,Limpopo,Email,38,NATIVE,577,0,Active
C011221,2024-01-04,Gauteng,Social,47,NATIVE,255,0,Active
C011222,2021-09-08,KwaZulu-Natal,Email,17,NATIVE,1903,0,Active
C011223,2024-12-24,Eastern Cape,Paid Search,14,NATIVE,62,0,Active
C011224,2022-12-07,Limpopo,Paid Search,47,NATIVE,6299,0,Churned
C011225,2024-12-03,Western Cape,Paid Search,3,NATIVE,3598,0,Active
C011226,2024-08-20,Western Cape,Referral,16,NATIVE,3814,0,Active
C011227,2023-12-24,KwaZulu-Natal,Email,32,NATIVE,6557,0,Active
C011228,2020-09-23,Eastern Cape,Email,51,NATIVE,3548,0,Active
C011229,2024-04-13,Gauteng,Referral,7,NATIVE,6806,0,Active
C011230,2021-07-16,Eastern Cape,Referral,49,NATIVE,7098,0,Active
C011231,2020-10-02,Eastern Cape,Paid Search,58,NATIVE,6633,0,Active
C011232,2020-05-07,Western Cape,Email,14,NATIVE,3607,0,Active
C011233,2020-05-05,Limpopo,Paid Search,12,NATIVE,600,0,Active
C011234,2020-08-07,Gauteng,Referral,38,NATIVE,819,0,Active
C011235,2022-03-12,Western Cape,Organic,14,NATIVE,6593,0,Active
C011236,2022-01-06,KwaZulu-Natal,Organic,14,NATIVE,5722,0,Active
C011237,2021-02-22,Western Cape,Email,56,NATIVE,3268,0,Churned
C011238,2021-04-04,Limpopo,Paid Search,16,NATIVE,5204,0,Churned
C011239,2024-09-14,Gauteng,Email,24,NATIVE,4305,0,Active
C011240,2020-12-10,Eastern Cape,Email,11,NATIVE,4299,0,Churned
C011241,2022-12-08,Western Cape,Social,31,NATIVE,3057,0,Active
C011242,2020-01-20,Limpopo,Social,13,NATIVE,6841,0,Active
C011243,2021-03-08,Eastern Cape,Social,6,NATIVE,3599,0,Active
C011244,2022-03-13,Western Cape,Referral,20,NATIVE,3310,0,Active
C011245,2022-11-05,KwaZulu-Natal,Email,26,NATIVE,1378,0,Active
C011246,2021-03-14,Eastern Cape,Social,58,NATIVE,1882,0,Churned
C011247,2023-05-08,Gauteng,Social,20,NATIVE,7066,0,Active
C011248,2023-02-07,Limpopo,Paid Search,54,NATIVE,1885,0,Active
C011249,2022-08-14,Gauteng,Organic,42,NATIVE,5604,0,Active
C011250,2021-07-25,Western Cape,Paid Search,3,NATIVE,3241,0,Active
C011251,2024-05-16,Gauteng,Organic,35,NATIVE,1660,0,Active
C011252,2022-01-12,KwaZulu-Natal,Paid Search,8,NATIVE,1521,0,Active
C011253,2022-05-25,Gauteng,Organic,47,NATIVE,271,0,Active
C011254,2021-07-14,Limpopo,Paid Search,43,NATIVE,4593,0,Churned
C011255,2023-11-21,KwaZulu-Natal,Social,50,NATIVE,1899,0,Active
C011256,2024-06-21,Gauteng,Paid Search,59,NATIVE,6075,0,Active
C011257,2022-10-10,Western Cape,Email,39,NATIVE,4677,0,Active
C011258,2021-02-22,Gauteng,Referral,26,NATIVE,1978,0,Active
C011259,2021-03-24,KwaZulu-Natal,Organic,29,NATIVE,6662,0,Active
C011260,2020-11-02,Limpopo,Organic,40,NATIVE,166,0,Active
C011261,2024-05-14,Eastern Cape,Organic,37,NATIVE,882,0,Churned
C011262,2023-12-08,Western Cape,Paid Search,26,NATIVE,997,0,Active
C011263,2022-04-15,Limpopo,Referral,20,NATIVE,6390,0,Active
C011264,2020-12-03,KwaZulu-Natal,Paid Search,11,NATIVE,6778,0,Active
C011265,2020-12-13,Gauteng,Organic,32,NATIVE,5710,0,Active
C011266,2021-12-14,Eastern Cape,Organic,57,NATIVE,2414,0,Active
C011267,2023-08-25,Eastern Cape,Organic,43,NATIVE,4689,0,Active
C011268,2020-04-18,KwaZulu-Natal,Paid Search,26,NATIVE,856,0,Active
C011269,2024-02-23,KwaZulu-Natal,Paid Search,40,NATIVE,5946,0,Active
C011270,2020-02-02,Eastern Cape,Email,18,NATIVE,2154,0,Active
C011271,2020-03-15,Gauteng,Social,24,NATIVE,3925,0,Active
C011272,2021-09-16,Limpopo,Referral,25,NATIVE,2906,0,Active
C011273,2021-11-20,Limpopo,Paid Search,46,NATIVE,1539,0,Active
C011274,2022-07-15,Gauteng,Email,31,NATIVE,5707,0,Active
C011275,2023-09-17,Gauteng,Email,33,NATIVE,5227,0,Active
C011276,2023-01-20,KwaZulu-Natal,Email,58,NATIVE,6999,0,Active
C011277,2020-01-24,Gauteng,Social,3,NATIVE,5599,0,Active
C011278,2021-04-14,Gauteng,Email,45,NATIVE,6523,0,Active
C011279,2023-04-22,Eastern Cape,Paid Search,52,NATIVE,1288,0,Active
C011280,2024-02-25,Limpopo,Organic,3,NATIVE,2368,0,Active
C011281,2020-09-11,Eastern Cape,Referral,4,NATIVE,1199,0,Active
C011282,2020-08-17,Western Cape,Organic,7,NATIVE,418,0,Active
C011283,2024-11-08,KwaZulu-Natal,Paid Search,29,NATIVE,5161,0,Active
C011284,2022-01-01,KwaZulu-Natal,Referral,17,NATIVE,2207,0,Active
C011285,2024-10-26,KwaZulu-Natal,Social,55,NATIVE,6175,0,Active
C011286,2021-10-12,KwaZulu-Natal,Social,33,NATIVE,7166,0,Active
C011287,2021-09-20,Western Cape,Organic,53,NATIVE,7064,0,Churned
C011288,2021-10-26,Limpopo,Referral,30,NATIVE,474,0,Active
C011289,2021-08-22,Western Cape,Referral,16,NATIVE,1124,0,Active
C011290,2020-01-17,Gauteng,Organic,6,NATIVE,5707,0,Active
C011291,2022-09-10,Western Cape,Paid Search,13,NATIVE,3176,0,Active
C011292,2021-08-16,Limpopo,Paid Search,24,NATIVE,689,0,Active
C011293,2021-04-17,Eastern Cape,Social,58,NATIVE,1409,0,Churned
C011294,2024-01-24,Limpopo,Paid Search,36,NATIVE,6142,0,Active
C011295,2020-06-25,Gauteng,Organic,48,NATIVE,2839,0,Churned
C011296,2020-09-23,Limpopo,Organic,36,NATIVE,1535,0,Active
C011297,2021-04-19,Limpopo,Paid Search,35,NATIVE,6751,0,Active
C011298,2022-02-23,Eastern Cape,Organic,58,NATIVE,6535,0,Active
C011299,2022-02-17,Limpopo,Referral,41,NATIVE,6957,0,Churned
C011300,2020-05-18,Limpopo,Organic,44,NATIVE,4056,0,Active
C011301,2022-10-19,Limpopo,Referral,55,NATIVE,1237,0,Active
C011302,2020-01-06,Eastern Cape,Organic,8,NATIVE,112,0,Churned
C011303,2021-03-06,Limpopo,Email,14,NATIVE,797,0,Active
C011304,2023-12-26,KwaZulu-Natal,Social,23,NATIVE,4461,0,Active
C011305,2020-06-25,Western Cape,Referral,26,NATIVE,3715,0,Active
C011306,2022-04-19,Western Cape,Referral,42,NATIVE,4061,0,Active
C011307,2023-02-27,KwaZulu-Natal,Social,14,NATIVE,4389,0,Active
C011308,2021-12-20,Eastern Cape,Paid Search,57,NATIVE,1318,0,Active
C011309,2020-09-05,Western Cape,Organic,51,NATIVE,2994,0,Active
C011310,2021-10-27,Gauteng,Social,32,NATIVE,1935,0,Active
C011311,2024-09-20,Western Cape,Organic,58,NATIVE,525,0,Churned
C011312,2021-12-27,Limpopo,Email,3,NATIVE,2761,0,Active
C011313,2020-03-20,Limpopo,Organic,29,NATIVE,1049,0,Active
C011314,2021-03-24,Eastern Cape,Email,17,NATIVE,1246,0,Active
C011315,2023-03-21,KwaZulu-Natal,Paid Search,16,NATIVE,6758,0,Active
C011316,2021-06-18,KwaZulu-Natal,Social,56,NATIVE,4885,0,Active
C011317,2020-08-11,Limpopo,Social,3,NATIVE,5815,0,Active
C011318,2021-08-02,Western Cape,Paid Search,34,NATIVE,4672,0,Active
C011319,2021-10-24,Limpopo,Referral,14,NATIVE,3406,0,Active
C011320,2023-04-21,Limpopo,Referral,8,NATIVE,6147,0,Active
C011321,2022-11-13,Limpopo,Organic,39,NATIVE,2390,0,Active
C011322,2020-11-10,Limpopo,Referral,59,NATIVE,2850,0,Active
C011323,2022-12-11,Gauteng,Social,31,NATIVE,5549,0,Active
C011324,2020-02-10,KwaZulu-Natal,Referral,49,NATIVE,167,0,Active
C011325,2020-07-24,Eastern Cape,Paid Search,58,NATIVE,3435,0,Active
C011326,2022-02-14,Limpopo,Email,11,NATIVE,3182,0,Active
C011327,2020-10-06,Gauteng,Referral,16,NATIVE,5427,0,Active
C011328,2022-11-14,Limpopo,Referral,23,NATIVE,4528,0,Active
C011329,2020-11-24,KwaZulu-Natal,Social,8,NATIVE,5974,0,Active
C011330,2022-07-09,Limpopo,Referral,31,NATIVE,1033,0,Active
C011331,2022-02-18,Limpopo,Paid Search,58,NATIVE,1246,0,Active
C011332,2021-07-05,Western Cape,Organic,58,NATIVE,3174,0,Active
C011333,2020-08-12,KwaZulu-Natal,Social,33,NATIVE,5790,0,Active
C011334,2021-03-17,Eastern Cape,Social,31,NATIVE,1327,0,Active
C011335,2021-03-16,Western Cape,Social,42,NATIVE,4373,0,Active
C011336,2021-12-15,KwaZulu-Natal,Social,50,NATIVE,4014,0,Active
C011337,2024-02-24,Gauteng,Referral,18,NATIVE,4634,0,Active
C011338,2023-07-07,Gauteng,Organic,35,NATIVE,4155,0,Active
C011339,2020-12-13,KwaZulu-Natal,Social,53,NATIVE,3336,0,Active
C011340,2023-05-16,Gauteng,Email,6,NATIVE,2917,0,Active
C011341,2024-04-03,Western Cape,Organic,44,NATIVE,3014,0,Active
C011342,2020-11-01,Eastern Cape,Social,7,NATIVE,4766,0,Churned
C011343,2024-10-04,Eastern Cape,Social,27,NATIVE,7027,0,Active
C011344,2020-11-14,KwaZulu-Natal,Social,45,NATIVE,5316,0,Active
C011345,2020-08-16,Eastern Cape,Organic,49,NATIVE,206,0,Active
C011346,2022-09-22,Western Cape,Paid Search,21,NATIVE,776,0,Active
C011347,2024-09-03,KwaZulu-Natal,Email,44,NATIVE,1502,0,Active
C011348,2022-09-11,KwaZulu-Natal,Email,57,NATIVE,4605,0,Active
C011349,2020-03-06,KwaZulu-Natal,Social,51,NATIVE,1443,0,Active
C011350,2021-06-14,Limpopo,Referral,35,NATIVE,6560,0,Active
C011351,2021-06-07,Western Cape,Referral,34,NATIVE,377,0,Churned
C011352,2020-03-10,Gauteng,Social,39,NATIVE,3743,0,Churned
C011353,2024-09-13,Gauteng,Email,40,NATIVE,3525,0,Active
C011354,2022-11-27,Western Cape,Organic,5,NATIVE,2856,0,Churned
C011355,2020-02-02,Western Cape,Referral,15,NATIVE,1631,0,Active
C011356,2023-10-15,Western Cape,Paid Search,47,NATIVE,849,0,Active
C011357,2020-04-08,Limpopo,Paid Search,28,NATIVE,2012,0,Active
C011358,2024-07-05,Western Cape,Paid Search,55,NATIVE,1568,0,Active
C011359,2020-06-14,Eastern Cape,Paid Search,27,NATIVE,2006,0,Active
C011360,2023-11-05,Eastern Cape,Email,18,NATIVE,3606,0,Active
